Date,Price (Open),Price (High),Price (Low),Price (Close),Real Volume,Circulating Marketcap,Realized Marketcap,Adjusted NVT,Average Transaction Fees,Block Size (bytes)
2019-04-01,0.3094419228739068,0.31767,0.30692460594830745,0.31227581117860104,123956212.81033179,7346627786.65938,55157439655.7221,273.979627455267,0.00048477197862480847,0
2019-03-31,0.31184712756575805,0.314230398947565,0.30691292664348696,0.30904606997085127,93331767.70068121,7443261260.430808,55132340570.28823,519.204569783179,0.0003376669618434096,0
2019-03-30,0.3084746597447612,0.3194315162818477,0.3068624856673008,0.31083703159293835,179629827.71538126,7359981515.615479,55138927033.37361,275.305051618526,0.00040496846541363966,0
2019-03-29,0.3056152656138872,0.31312616569389806,0.30343271586652687,0.3077388774720454,155521615.89156538,7255599030.513159,55126965577.24411,190.231989633654,0.0009288096090735683,0
2019-03-28,0.3104800128717447,0.3111986472264535,0.30328954638912,0.30634814448815395,98697033.84439135,7363963846.827324,55123630293.85781,369.375175338927,0.0005430891958818583,0
2019-03-27,0.302271803091919,0.31255915064168643,0.2990157058813339,0.30975105019809257,138751635.06301075,7198607298.33838,55171159756.15829,242.727827332882,0.0004969062208742776,0
2019-03-26,0.30213481167045797,0.3034312910520438,0.2925738662897117,0.3019529343456611,120459038.57024345,7115155881.297169,55155824714.27939,295.486534619289,0.00048170626373042735,0
2019-03-25,0.3079482596694583,0.31096,0.29826309444587473,0.3014168936905798,119292443.20934846,7259716453.269981,55169791323.7083,359.45735782284,0.0004541360642641933,0
2019-03-24,0.3108033925269168,0.315,0.30402716213835,0.3072522096668804,82768819.4339503,7351273712.50534,55200874721.46909,479.870930298037,0.00034016313383001265,0
2019-03-23,0.3114641045015195,0.31515,0.307804790766371,0.31114409041254565,79625540.40724573,7390817773.689012,55211513799.89677,592.847497805299,0.00031366620518946,0
2019-03-22,0.30991241190723284,0.31411712383667506,0.30589,0.3105035669966547,99635713.40530252,7352357917.746828,55217127965.376595,248.064711385657,0.00034574395786549284,0
2019-03-21,0.31761069204083947,0.32146581922373185,0.303242985493287,0.30978648027907973,118334471.81676175,7534412598.600213,55191041633.11629,287.477335011213,0.0003907685106967461,0
2019-03-20,0.3157231288399701,0.32188457875651966,0.31076,0.3178947215581154,151072802.95843786,7469271222.6599455,55214597546.21664,291.225643467991,0.0004905120731868898,0
2019-03-19,0.3149408971154361,0.31840290984653763,0.3106,0.31558850940156263,86617687.45742035,7458641735.775446,55211723149.47306,275.03947231542,0.000566373773185549,0
2019-03-18,0.3152394724810937,0.3213227155126462,0.31052729039097154,0.3137722416629222,101409278.7626236,7430735586.0925255,55200167840.799995,276.107714484779,0.000414101462765654,0
2019-03-17,0.3185434808720064,0.32323,0.31335212384717115,0.3151185166129482,67743397.35893756,7536694636.728159,55203792231.12561,588.14396041341,0.00037242408526549806,0
2019-03-16,0.3142099566875366,0.3242683299647635,0.3126843924155883,0.3186032338650912,141373463.365461,7415678849.0245075,55217154906.215385,445.400803126552,0.00041851543736757244,0
2019-03-15,0.3117375885833768,0.3198558129974127,0.3082363313275044,0.31449627111730327,87647752.12619211,7317241966.239825,55205040978.84639,260.479337884065,0.0004456945996306988,0
2019-03-14,0.31266210436774367,0.32142,0.3034353564306052,0.3106111779628044,117609523.74815632,7354670792.012094,55177213024.28853,314.237737873464,0.00043293443500361624,0
2019-03-13,0.31081160324010376,0.32577952517296815,0.30654,0.31329662427121874,165865956.52256453,7272289438.572729,55188975585.650246,362.04259036781,0.0004295774231091077,0
2019-03-12,0.3098154118680133,0.31636,0.3050336850572197,0.3099487493043557,86550037.01241398,7287776802.007584,55177041077.94312,273.637372227851,0.00037974332491347475,0
2019-03-11,0.31367654870703987,0.31942,0.306592891360883,0.30957264537745705,106324712.6481724,7339636518.991769,55184613327.64111,279.827983644682,0.0004202834444693977,0
2019-03-10,0.31435167904067735,0.32,0.30813,0.3128216273339575,87385177.91305551,7413372816.483612,55199254646.06182,543.296858698382,0.0003281322492347129,0
2019-03-09,0.3069175476634026,0.32242,0.3060090515764588,0.31302052630990296,126354633.5568972,7228659620.9441805,55199044906.97882,398.996538295033,0.00036547071678697684,0
2019-03-08,0.3148801260812765,0.31902,0.3034720102993035,0.3070752313920274,118319801.18891393,7366220324.376132,55209398761.1764,199.526051071102,0.00038763259377717733,0
2019-03-07,0.31639935965201665,0.3230187682480067,0.3110641924565065,0.3126873233896102,113376864.82438006,7415220698.409149,55242541745.42714,274.949644122743,0.0005057708702916199,0
2019-03-06,0.3154353584611975,0.3258932755537843,0.30959,0.316529112615543,142486693.07448438,7379542428.272761,55239798881.82759,292.845861208668,0.0004593090618967768,0
2019-03-05,0.302272741584372,0.32395,0.2993402268761576,0.3154104458754011,137831582.9885533,7112535346.1885,55227477854.31872,89.437697560391,0.0005317890143282685,0
2019-03-04,0.311849498551697,0.3161301515632821,0.297965190331353,0.3021864832025157,107198456.66436827,7262464160.34867,55196472400.825645,313.294192679345,0.0003969156928525204,0
2019-03-03,0.31591254780879263,0.32119,0.3077623960437663,0.3105338023265206,69853886.33150779,7318328609.814137,55229535666.45618,596.460952315839,0.0003846284648860903,0
2019-03-02,0.31622508974693564,0.32119,0.30991809074724924,0.3143046844137061,99539233.01333277,7428945358.811732,55243336188.68927,312.31051589873,0.00048369452089722526,0
2019-03-01,0.31366478602637127,0.32644441964656346,0.31058075213329006,0.31557772102522647,151190878.76530063,7331185446.954516,55254004502.45124,243.558835497421,0.0009966137586188977,0
2019-02-28,0.31235355023219435,0.3218,0.3068802849952912,0.3139933261522426,151175148.82162604,7295205852.567448,55673602990.72643,281.457995545549,0.0006215619090817661,0
2019-02-27,0.31628354057244157,0.32706,0.3007435953417418,0.31049176674596907,146080890.5665437,7359535954.35669,55666049903.255875,79.69112514431,0.0005800735037366161,0
2019-02-26,0.3276906387163089,0.33859,0.31329218611229603,0.3166385476034588,248153835.25975278,7610270396.0135565,55716739266.00323,164.423408886656,0.0006208107574469932,0
2019-02-25,0.3006666932347396,0.3430351821611839,0.29676613552783515,0.32768621616945803,323630565.0218883,6943870351.6946335,55813660478.079315,142.598655730957,0.0006072546559332321,0
2019-02-24,0.33333783167706466,0.34856133960752334,0.29463365016374127,0.297832629277116,336984046.4962516,7744089483.78614,55691079130.46933,244.133684573658,0.0005289888804460598,0
2019-02-23,0.32099791644788817,0.3412,0.31616083805691514,0.33283102131796327,132609574.40225735,7444662220.250617,55809225820.22905,624.711126849708,0.0003627837412445842,0
2019-02-22,0.3211673782603283,0.33041,0.31338,0.32082715800373124,92554376.2398717,7374472962.157153,55776520993.509544,411.372551444428,0.0003740666741660305,0
2019-02-21,0.3308933665454413,0.33659,0.314,0.31914088290872805,129482057.01191053,7710885927.87882,55766419129.17503,209.707311125895,0.0003931396183755459,0
2019-02-20,0.3224831269388026,0.33967,0.3171898798548669,0.3298727042746119,173012605.7470454,7490757987.616533,55784499665.3636,311.95507458795,0.00047094448174228554,0
2019-02-19,0.3208601459996032,0.3473359630273648,0.3187592300433512,0.3219766037361187,323006462.9259457,7432832840.560593,55738315883.403244,192.584118948037,0.0005077795264571878,0
2019-02-18,0.30384271795679485,0.3326120055287714,0.29997,0.3211583643004003,232980899.3901959,7036030206.614346,55697390678.90528,247.725183489179,0.0005195786973634911,0
2019-02-17,0.2995653745531743,0.3095474694584617,0.29561669486149006,0.30218008904451976,76683474.4147253,6944717682.696016,55596637441.12421,608.132076752205,0.00034592735120144303,0
2019-02-16,0.3005545266303139,0.30943,0.297,0.2996528669527653,55376824.02998022,6886551093.825697,55593174862.9514,599.181109124082,0.00043995842637213693,0
2019-02-15,0.2993547206718874,0.3099,0.29551,0.3003670811215394,71340377.26241544,6902243948.9274235,55624841061.71105,437.984861346413,0.0003868518742355305,0
2019-02-14,0.3022706364282263,0.31034,0.29763,0.29952898919292853,64109755.17326574,6937277560.477094,55632325904.228615,376.152967693857,0.0004300357058203031,0
2019-02-13,0.3047747121371774,0.31722,0.29920813373658006,0.3021327762330643,92501038.11032417,6989763672.928578,55734064385.28829,395.677104782353,0.0003511725970309768,0
2019-02-12,0.30023733708699996,0.3125,0.2952729537958704,0.30359500938571543,82717598.16191131,6908909385.654355,55739554974.50555,445.670602203008,0.00044839454245967144,0
2019-02-11,0.3131603315182585,0.31338990990630633,0.29851224064216125,0.3001942076759212,80681623.05186439,7098461970.9508295,55742648658.552345,448.768939612028,0.0003136844551758079,0
2019-02-10,0.31006420429429593,0.31657,0.297779290735661,0.3088411536257346,101018353.47849569,7135121667.49228,55764073971.857864,608.161861635668,0.0003524157164250538,0
2019-02-09,0.310671822103687,0.31941,0.305630898464043,0.3101337940903759,89512025.78670734,7142721693.760365,55771333719.04739,549.962594809298,0.0003847031355105475,0
2019-02-08,0.2892756804179192,0.3221593952788077,0.28684,0.3107031563175741,150966610.02460006,6636424735.083278,55766791654.39273,305.627325757301,0.0004580490016941907,0
2019-02-07,0.28778815742289643,0.3003,0.28631,0.2892318570128323,54152141.814860135,6610139785.558777,55708679648.274704,726.073571540792,0.0003162333323247168,0
2019-02-06,0.29763955826964,0.3022307982839309,0.28557,0.28766183102589604,83322260.50069258,6831291429.104217,55726801903.981834,343.129598368964,0.0004775910771208846,0
2019-02-05,0.29589444222491346,0.3038780282269909,0.29286,0.2971642907135791,70970952.99225272,6796236502.147595,55808639185.08154,75.088126368921,0.000405603142043227,0
2019-02-04,0.3003207837476539,0.30706526491339603,0.294,0.29647372023902685,63880747.33862429,6857925579.966182,56170978892.52667,371.64704821853,0.0003367132941672487,0
2019-02-03,0.30934271417270026,0.3153648470547847,0.2956214358411808,0.3005278615840391,72951008.11981204,7050198895.791146,56712889569.68731,850.909192891969,0.00029435520583168427,0
2019-02-02,0.30529209178149547,0.31664,0.302,0.30944543266220426,69861277.25854014,6964246927.164055,56735654255.21823,776.069973542531,0.000373679126682802,0
2019-02-01,0.309954371948813,0.31539,0.29450245743367365,0.3053897643581321,119311036.1292518,7038046337.741133,56745869150.25577,393.839522008338,0.0004176930188589425,0
2019-01-31,0.3210725510466015,0.339258211124604,0.302948482825986,0.3087466706702523,217584133.62920463,7368344365.095677,56767093918.305016,215.535842348022,0.00046525416035205245,0
2019-01-30,0.2868417856761665,0.33037,0.284308217135007,0.3211869941473449,211576547.19302028,6527565263.368432,56848588442.08019,313.242543890734,0.00044540868987613674,0
2019-01-29,0.29321468307930887,0.29924,0.2818181688566883,0.2868878692790445,79480774.47065611,6653790728.698739,56753639597.75649,452.512485236935,0.00027695963139971703,0
2019-01-28,0.307641880486925,0.31112,0.2815295137174404,0.293219745996892,132832177.07498366,6955336035.991253,56812367413.13896,67.375127619096,0.00040514969501403915,0
2019-01-27,0.31475494330517745,0.31882,0.30298113928102577,0.3064268667813067,69585357.2255553,6894211987.139523,56828527826.55108,818.200003160916,0.0002846996301383494,0
2019-01-26,0.31461353658555624,0.324474527525892,0.31076,0.31334419724456786,56970984.49112105,6901794874.376663,56848896568.68926,980.545798693997,0.00029364964235243166,0
2019-01-25,0.317536825860587,0.32458,0.31127835090652806,0.3145574501713048,55106028.77846628,6939344986.194409,56855826561.08602,654.861936987412,0.00031682862921713874,0
2019-01-24,0.31525837660916595,0.32431,0.31231,0.3174185541292057,54292724.73796313,6908887423.017516,56901865921.303055,542.958194625272,0.0003620588538768306,0
2019-01-23,0.3192488171792506,0.32541,0.312,0.3153246706655099,75134277.37403958,7010471766.764133,57132043413.99657,587.694578709458,0.00035058128517161867,0
2019-01-22,0.318920110903712,0.3262,0.30703419105203483,0.3193641639394227,99895094.6448099,6965471671.465989,57146729573.99666,204.809640883793,0.0003671296196805504,0
2019-01-21,0.3194991207373303,0.3247920966563547,0.3143097544332908,0.31906486374338916,61243900.42052024,6969900850.021087,57406930119.83735,730.071341314006,0.00032569975197204804,0
2019-01-20,0.32968216977588644,0.3379228677439885,0.3126247186045492,0.31778074871363904,77957157.5251922,7186322403.201304,57406262273.69321,804.272618611378,0.0003049145460815835,0
2019-01-19,0.3227351353921795,0.3427604434754863,0.3216706153965039,0.33013770605475895,82975614.85159774,7060830137.145412,57438146962.192276,598.537352538122,0.00035974111943944456,0
2019-01-18,0.32843348081519724,0.33433,0.31844220235915205,0.32261943947993055,64846560.11634921,7203956347.354749,57421802949.940926,319.913867221919,0.00039175807779339095,0
2019-01-17,0.3281062804111528,0.33525,0.32175263546213184,0.3282898919907461,87549234.07900016,7166130516.342421,57469253361.84377,476.06500116585,0.0004519285845199517,0
2019-01-16,0.3252185573568767,0.3385636293223641,0.323,0.32812896424843563,88660733.54032618,7102837952.565166,57471923104.713135,373.965194429238,0.0004348173106870493,0
2019-01-15,0.3333473846085476,0.3421,0.3198152943301945,0.32524713864774474,92819577.2471079,7251070405.55056,57475801298.5756,417.365495955237,0.00040870994667356706,0
2019-01-14,0.3178878619768366,0.3428,0.3148404143580916,0.3326886927179144,114529214.09079294,6903995311.2155075,57505899360.975174,333.347159477865,0.0003551529421768776,0
2019-01-13,0.33124886264693626,0.33914,0.3128832552904751,0.31570547752139466,92176838.00721745,7220484171.952952,57449005026.425,843.219868154368,0.0002911688115789731,0
2019-01-12,0.3292781884806876,0.3406,0.32538049584019824,0.3299270518495251,67877816.05046904,7184500214.23901,57486176773.89822,903.766397049453,0.0002804693563455237,0
2019-01-11,0.3294276847271118,0.3425,0.32291639843527725,0.3296947728224838,120899514.3971041,7220971856.49782,57488958505.878,313.774360667139,0.00042805831120059214,0
2019-01-10,0.36937536944020477,0.3925808794294134,0.32017235472736816,0.32954954872263453,319833215.9150209,8115509170.282433,57543119490.77226,219.526445998699,0.0005237011643486485,0
2019-01-09,0.3653458892359122,0.37959,0.36168704764068565,0.36930370183721417,128173551.89012289,7984387099.853258,57715717157.46702,407.292592536053,0.0004898017496439334,0
2019-01-08,0.36401742624462646,0.37755,0.35837655243692024,0.36536739608298535,122968784.42677222,8013797182.733254,57695128617.54595,433.423528820319,0.0005078066186437419,0
2019-01-07,0.36769892177965835,0.3818577737534966,0.35984,0.36397890118318926,143372602.52899164,8041513396.113939,57703162585.46721,357.832105376966,0.00044844493037966506,0
2019-01-06,0.35355978305097996,0.37924,0.34922,0.36823851226005916,136067488.5281212,7743414589.102069,57715480955.518,599.491978971252,0.00040035531410513467,0
2019-01-05,0.3607620536518978,0.37376,0.34983568297859763,0.3540087745495025,116774824.72812448,7842119430.99696,57675489756.11912,563.136977974369,0.0003817957798990976,0
2019-01-04,0.35643727684433757,0.37263138299788595,0.3490562574710018,0.3584856884885865,105670975.87011233,7825656784.839863,57697986291.90304,421.286722128393,0.00046869619340836484,0
2019-01-03,0.37496555544716054,0.38426,0.35223805310442763,0.3570026816437189,107333479.7500722,8228657684.404464,58033926339.86618,642.413743677526,0.0005213154144190962,0
2019-01-02,0.3661113190675277,0.38995,0.3576975873456145,0.3749891513642792,137816032.61916965,8009018857.592265,58086647685.53089,335.736174656405,0.0005674418376540266,0
2019-01-01,0.35101346248860926,0.37682,0.3471,0.3659573921434015,88156387.187378,7612439559.148022,58068103837.9089,41.279876125319,0.00040080757883622265,0
2018-12-31,0.3788508068319643,0.3849868037878534,0.34642228470030245,0.3511244581346606,136969540.4235322,8082164502.817908,58185610298.978775,466.945291062831,0.0004698619150237839,0
2018-12-30,0.36266591815770766,0.38181,0.35685772675500615,0.37090175382168755,113828421.37049964,7946182452.599382,58254384782.81903,754.166846755557,0.0004674495484628596,0
2018-12-29,0.3779123613821162,0.39426,0.3595202490619056,0.3624738381489658,174127615.21985063,8218240888.21413,58258551035.45772,450.327356091443,0.0005075958957212743,0
2018-12-28,0.33806133844936875,0.38941,0.3338543068028106,0.37752614808900864,213876427.76681942,7384121263.358085,58269876306.47961,275.977731968756,0.0005148544775848056,0
2018-12-27,0.3774390459145115,0.3901,0.33002381617936594,0.33815399748048536,179009262.00625262,8214021811.119101,58089661232.83981,160.114354385358,0.0004634317822486002,0
2018-12-26,0.3842097452543626,0.40274,0.3587128419623127,0.37831426369050414,202487370.5246253,8348649181.234636,58091019846.790535,215.558854788741,0.0005033923068993456,0
2018-12-25,0.4057994812801072,0.4085228879704812,0.3650210312809351,0.382054174134273,305610515.28726697,8692522013.7975,58085939087.48509,208.985967141258,0.0005387473358871093,0
2018-12-24,0.37075544569643276,0.4605768015695,0.37060637701239946,0.40523501386511224,612360159.7090065,8051027107.105267,58162264927.2523,144.63959833023,0.0008302203264382438,0
2018-12-23,0.36219310207433686,0.3914035189048338,0.3600740688843113,0.37108532087247675,160122326.16510588,7859333192.771575,57871123654.56164,575.344900616488,0.0005142239745323132,0
2018-12-22,0.35688847837146614,0.37371,0.34500000000000003,0.36196984968050205,114493430.41025008,7668886148.946325,57848010264.74493,524.002775627987,0.0004088837925805638,0
2018-12-21,0.377522553871772,0.3866469096512374,0.35111073393823233,0.3569095442379881,234469836.07795197,8173775121.723183,57857987101.35923,186.451859778194,0.0005829345222833327,0
2018-12-20,0.34895646265002694,0.39402,0.343514195792352,0.37720891670819057,321463528.51466876,7536201073.550061,57883179408.6392,205.633434115626,0.000809962033717734,0
2018-12-19,0.35290888032656864,0.40023234205108105,0.34534693821799545,0.34882442075637293,363983972.00258744,7564418554.64802,57782975391.9899,268.72411841631,0.0008098712095697671,0
2018-12-18,0.32871318389396326,0.35817952901885475,0.3229560082182481,0.35283552782558925,232038956.61028013,7016202567.889286,57717558658.61401,231.684509513503,0.0005839069822868176,0
2018-12-17,0.28914046255330306,0.34241,0.2808381172176714,0.32843438329495916,194261398.72948194,6099523430.915798,57624937491.63521,259.825956096957,0.000568223234832993,0
2018-12-16,0.28521500296751595,0.30088,0.28177,0.2860905603762842,65901491.77797704,6032104071.535239,57448170467.79396,527.420084103012,0.00034226145462092446,0
2018-12-15,0.2869222060624454,0.29646,0.27834,0.2834149230214145,62909756.35292183,6100379808.581817,57445463574.55275,655.317982526214,0.00036491336020961156,0
2018-12-14,0.2972325699373066,0.30493,0.28012,0.28719269691775573,91226898.51977272,6313103964.284172,57476610854.466415,198.96059697717,0.00043114061033447864,0
2018-12-13,0.30541293931307045,0.31266,0.2942749217687668,0.29730040112928463,79769244.76976345,6525913686.74149,58020859199.3507,514.97227052242,0.00048757951807282463,0
2018-12-12,0.2976869930734857,0.31617,0.29552,0.30531966950885664,78796170.82020426,6332870981.520015,58045239389.16083,446.403785939667,0.0005685379094542282,0
2018-12-11,0.2987941209188364,0.31543,0.2928480945389442,0.2982146395253396,90509019.00303555,6365802978.703731,58041645455.89573,263.276306371078,0.0005258781332306046,0
2018-12-10,0.3091493913063485,0.32079,0.2936252800747786,0.2989912016095211,94520320.89701846,6609229605.261205,58082857801.942665,384.762202879474,0.00041650203993355605,0
2018-12-09,0.30379275223449603,0.32322,0.2983879362060998,0.30958159901072013,106121414.51149788,6500646439.256661,58166804579.30094,567.894970615401,0.0004351260945933695,0
2018-12-08,0.30018029965510373,0.3226581823132699,0.28990955420798564,0.3035962685541957,161904224.58750114,6358917826.565554,58145422305.455444,537.327079289836,0.00040638360077313324,0
2018-12-07,0.30514462733713976,0.3119252010327729,0.28703923052041475,0.3003675200073374,249305571.88597226,6507866537.410141,58146108749.51983,196.157374170041,0.0006131891354425013,0
2018-12-06,0.33411587937710713,0.34575,0.30222272524058624,0.3048117539310523,187585385.15919024,7069351740.64609,58222777747.59082,248.135856311695,0.0006867223864843115,0
2018-12-05,0.35082281627425815,0.35502765828332233,0.3330674344212185,0.333960074828769,135192800.41935256,7394419457.590452,58428594127.59047,408.044721776515,0.004567653317231692,0
2018-12-04,0.34460808775871177,0.3627743049051087,0.33608795143613923,0.3494169596825091,145977572.63475177,7302969037.460701,58504024650.94321,265.573602868548,0.0007153458815189606,0
2018-12-03,0.36978441729160144,0.37227,0.34122417106363945,0.3452149353946723,140280259.4928661,7732345291.226502,58639479766.23416,83.281497441046,0.0008526213451446083,0
2018-12-02,0.36977757616871615,0.38370510683821013,0.3614479666881457,0.36565758829126044,109884628.39582124,7790683113.562513,58753850940.29283,435.9714055828,0.0006939173451163667,0
2018-12-01,0.36053822544931974,0.38151,0.35316,0.369373938414134,130372770.06578292,7574655735.757362,58770557439.38942,663.774403956106,0.000763137439404705,0
2018-11-30,0.3784191040152088,0.38442700961782705,0.3501242334520865,0.36034575724497386,173401489.8660052,7885718552.115688,59139036281.45172,102.223597928787,0.0009917103856129468,0
2018-11-29,0.3892881816328576,0.3952207993763806,0.36781980662064023,0.3786692954442938,222123106.06410408,8117110363.577975,59720957426.464516,261.258579277419,0.0010415566441061925,0
2018-11-28,0.3608639388884308,0.40440143871604484,0.3566226969933049,0.38928796474737093,270142022.5312106,7517688765.82689,59742795425.929,257.798385889123,0.0011589835777116421,0
2018-11-27,0.3528790834695354,0.37439905159797626,0.33704962554254664,0.35687355392455183,224488747.9344141,7364733050.369131,59724565876.50303,31.897795654438,0.0008947048174800094,0
2018-11-26,0.3752573612559468,0.3939640768277579,0.3339074121959633,0.3532474009883461,469415303.1296902,8076862424.443217,61041013464.726585,194.379378328052,0.000760366804386853,0
2018-11-25,0.3689662757655089,0.38942769561010493,0.31577614499002593,0.3709575695070978,536873884.1439402,7914824050.223291,61324618068.9509,249.537356166439,0.0007348628514442062,0
2018-11-24,0.40456881252080407,0.42087,0.3588084133837946,0.36881957354038186,282401545.88136554,8674707306.853363,61334092507.12672,443.191377308101,0.0007577348404557773,0
2018-11-23,0.4191992098790015,0.43014,0.3890251520754454,0.4041416918485824,305880746.12105614,9001759841.333158,61438015139.38047,305.902741714827,0.0007226260679646665,0
2018-11-22,0.4436677182649272,0.45423,0.4156625943925477,0.41921691255117277,183323196.49352482,9527416181.170515,61534944414.30962,559.125109791078,0.0008713891133253589,0
2018-11-21,0.43016039288341773,0.46343530385959764,0.40731608610281944,0.44376062329952676,350235299.329013,9237521536.573256,61601424919.492035,285.308374842328,0.0010262463573377154,0
2018-11-20,0.4735858480718108,0.5053907260021283,0.4021909179346467,0.4283214023764542,771603004.6325848,10234240225.900482,61554743737.2535,150.365107090707,0.001182681783648391,0
2018-11-19,0.5136508133941369,0.5136508133941369,0.4619311568260922,0.4691075455662354,607774731.4666629,10928288451.020187,61891976163.2795,202.028046130902,0.0010401825301076736,0
2018-11-18,0.4904586770675367,0.5234790140545347,0.48583192629237976,0.5095637839112874,372564144.6417417,10511853118.360441,62031896173.36334,454.229553667536,0.0012673776994293038,0
2018-11-17,0.4710231200368624,0.5017670995001696,0.4617,0.49083665505748486,223352807.8626452,10072665411.45386,61911897804.68604,478.923333432556,0.0014697630311854748,0
2018-11-16,0.4775459737971395,0.48773835261553755,0.4583896703942201,0.468780203522896,252072136.76422888,10220992200.969189,61866761076.53449,82.294091729443,0.0017698572949694394,0
2018-11-15,0.4653874007022377,0.4890241782379619,0.4200157332059714,0.4777525830373571,469165749.3246291,9886869559.215342,62556819528.24325,225.173866385852,0.0014581493141242556,0
2018-11-14,0.5058797209319565,0.5187888152187154,0.40611246320248184,0.4661669593681067,524305114.51431113,10716989500.30474,62453388181.605774,271.080683648182,0.0013538069375557643,0
2018-11-13,0.5184294682884648,0.53172,0.5003102284094092,0.5050407620503042,249731554.84510103,10981834566.079458,62570753474.51057,406.39749048541,0.0016162946105780253,0
2018-11-12,0.5056168454705089,0.5306849269050637,0.49873,0.5155417332206129,215710631.47802177,10705788795.64299,62594680950.38986,616.927991554759,0.0016211411151215171,0
2018-11-11,0.5055687136821629,0.51175,0.49350487739726223,0.5046488877130317,97828928.0227334,10660341177.861246,62548415632.24889,954.156563415728,0.0010692979756719374,0
2018-11-10,0.49956150710235686,0.51479,0.49608,0.504239718146574,114133315.64600822,10566962450.38115,62553735077.65389,1057.448237246134,0.0009414081135812774,0
2018-11-09,0.4931110767471381,0.51764,0.4918209918524597,0.4994276855493912,223503940.39887288,10431195932.395374,62540602379.06221,436.49004685514,0.0010868070814546292,0
2018-11-08,0.5364971999033433,0.5416143575739852,0.48912133821369497,0.49280590891779774,318462648.4014347,11366261694.435446,62516092352.51767,372.361516292931,0.001146368957192758,0
2018-11-07,0.5510427539934836,0.5548738383292422,0.5238789892186141,0.5367241062204395,292323089.1241255,11640203915.396132,62663921224.09233,205.136349879649,0.0012631013859468044,0
2018-11-06,0.49751782980077225,0.5643705058123419,0.4967112920896074,0.551104226893488,645690623.753027,10498706197.480919,62638298401.53625,236.605197847039,0.0015510960891702108,0
2018-11-05,0.46758305946923884,0.5034804725963016,0.4588425180914617,0.4983823566700061,250986587.52332467,9835435094.907753,62408992488.88397,403.871574276389,0.0014233778935028234,0
2018-11-04,0.45512910023684533,0.4770336852692999,0.44714,0.4672585496426468,157193451.04405144,9558305142.801807,62303346927.98809,707.089803139315,0.0011916279552378953,0
2018-11-03,0.4577603032388443,0.46095155179458097,0.45090291697956697,0.454677599010457,68938013.21446922,9653365350.112705,62269563924.45526,1235.005890053442,0.000898235432056734,0
2018-11-02,0.4574166495892116,0.4657057167793621,0.45202,0.4583513153385286,117385235.18654078,9631487894.828318,62283003569.24231,472.061129247254,0.0010955812748109919,0
2018-11-01,0.45121539267758637,0.46054,0.4469442103463044,0.457715677676161,83954346.57184415,9495354647.790094,62264390336.476875,95.673161520271,0.0008785034575844539,0
2018-10-31,0.44567194434596413,0.4596908647087437,0.4352933287460297,0.45087696018265355,108097892.86121796,9351836960.787745,62429473500.54763,595.522750692301,0.0007332371114384743,0
2018-10-30,0.44252138778506983,0.45276021357856394,0.4390972690475393,0.4448182914558232,84281432.07868513,9256174392.261028,62412136970.09554,596.029433430861,0.0007584433977011387,0
2018-10-29,0.4599567757813455,0.4645,0.43022348583406633,0.4410199351753065,139719052.73482993,9665263838.64032,62451104620.61479,539.074476824642,0.0011903721620371622,0
2018-10-28,0.45653712325080625,0.46594296060312596,0.45271209922935324,0.46022427598816296,75177017.57379206,9544567651.681301,62533100077.17143,1327.790185924564,0.0014246628641958877,0
2018-10-27,0.4612854657568832,0.4671,0.4521992804008727,0.45657458337461715,83813708.7013952,9783377684.179262,62521192332.80741,1260.771848604741,0.0011084147016439715,0
2018-10-26,0.45633379934653,0.46745,0.45044,0.4598652648586956,97311804.04422137,9670868692.061152,62526691146.3983,734.475224372492,0.0012286401082360564,0
2018-10-25,0.45640904940738547,0.46953,0.44902881523902216,0.4564482065203779,112575738.14170311,9674630046.072699,62531094751.43885,583.91141737438,0.0008664985661021093,0
2018-10-24,0.4638725144200502,0.47702,0.45282511435575945,0.45641442475233734,119964205.37637468,9758379470.793062,62438472572.41183,640.124689909422,0.00090972788377777,0
2018-10-23,0.45203376197724904,0.47727703351311584,0.4356597613507188,0.4623316907558266,192888087.71633068,9571703773.338404,62457787358.495766,477.363298152473,0.0008244034893749762,0
2018-10-22,0.46074974921849454,0.46799,0.44496,0.45205086207164563,98813619.47350357,9651198208.224293,62433942567.31612,655.316329591033,0.0007051279706004885,0
2018-10-21,0.4576421653243392,0.47298,0.4523845035619304,0.45572836284509033,100744299.91835427,9691959136.037867,62447266353.38485,914.776424970987,0.0010368901010555105,0
2018-10-20,0.4554316179970297,0.47128,0.44731325154094953,0.45765868715601526,123342071.17093493,9548302081.035757,62456157771.47744,1084.358806169889,0.0007946674268541885,0
2018-10-19,0.4587647120932301,0.47215,0.44555904645653066,0.451364933610459,128783389.62252992,9653718419.268969,62443759318.55406,422.825841300993,0.0008544929265010228,0
2018-10-18,0.47191839708550476,0.49346837109084096,0.44335842536627473,0.4556602009208781,227530191.25006875,9969161085.592012,62410111763.05447,483.287792861937,0.0008992419667100167,0
2018-10-17,0.4682167808264594,0.49049,0.45745526802328085,0.46789878077546243,235210544.22937492,9967206398.719204,62460881328.405785,382.598067517306,0.0008417687871209213,0
2018-10-16,0.4448074217958934,0.4810208812035002,0.437,0.46669785629857385,252582580.29545724,9517943404.142365,62456946302.08404,386.416380695739,0.0008096344297651673,0
