Date,Circulating Marketcap,Realized Marketcap,Adjusted NVT,Hash Rate,Average Difficulty,Miner Revenue,Block Size (bytes)
2019-12-01,16321337706.633324,24601585505.325165,116.39505366,164.3180727801401,2530005982019311,0,145433069
2019-11-30,16627566335.171942,24616680963.357395,79.83616943,167.18021829241206,2532424011804266,0,139012662
2019-11-29,16255408478.525942,24665504206.790535,80.65438457,165.18131661524066,2538603888365637.5,0,155250793
2019-11-28,16481809290.452053,24919898004.879623,49.19028055,165.31598679106617,2538430650865416.5,0,155327040
2019-11-27,15870285571.970493,24927821599.79734,47.2653733,165.16303497093202,2522861708362353.5,0,160632991
2019-11-26,15769357391.654772,24887197825.90578,80.74817737,160.83974627746116,2453388471741294.5,0,173903481
2019-11-25,15111739485.256804,24896601047.00008,32.69357271,172.92065517796624,2531851477661660,0,180023873
2019-11-24,16317273736.82045,24956858080.337368,105.67236386,170.56375993097367,2450648300538507.5,0,141110665
2019-11-23,16140337554.935299,25030503943.35058,75.13363748,171.00072878174544,2440567150083428,0,144440404
2019-11-22,17315230993.503426,25079355074.035492,31.39690762,168.11266066993102,2434560067467602.5,0,188950044
